"cars_test.id","cars_test.predict"
2.14974178445035e+38,126052.851489614
5.898846010984e+37,145137.785098538
1.89261452443711e+38,115484.942261581
8.08239732748915e+37,117751.092868132
2.91786755977986e+38,148263.103052318
3.60911287289032e+37,137636.328998079
1.07373104606619e+38,144322.500137713
5.72264132824942e+37,122346.190697466
3.58777960519714e+37,145367.219376967
4.53669318326759e+37,89174.7746084239
1.12281613282201e+38,79996.0643312661
1.62024608258843e+38,122640.161849869
5.00580325130406e+37,135894.133194484
2.84601715203339e+38,134780.311738453
2.54023590333097e+38,135443.07962085
2.84184060995613e+38,139258.596381889
3.32510846275096e+38,111887.047335725
1.01226295077729e+38,127894.534401359
3.356678180497e+38,113226.64259685
5.11355541175618e+37,137942.911533229
1.7437702564457e+38,118444.006143916
2.40784456224818e+38,142370.837801651
2.77152449861545e+38,99338.9827444931
1.86676955625633e+38,98304.5258822586
2.51904628706446e+38,167726.598758265
4.00847297426679e+36,127041.15572695
1.22583541525469e+38,141752.898680558
6.89468643514504e+37,142823.446941342
1.87929261116709e+38,118135.995787293
7.30865871058319e+37,128187.590379153
5.99641472598254e+37,124338.181775543
7.89349078906964e+36,160484.856194798
3.07719135911776e+38,156648.627875101
2.99038445153307e+38,125535.167210322
2.77898021100811e+37,117632.087733057
3.24914976170893e+38,69675.1201799347
1.63471693661735e+38,132506.608790724
2.83581057655117e+38,80528.6306163571
3.15173779035027e+38,147495.083403344
2.48303718991595e+37,101499.193375552
1.98916725337043e+38,115914.992882737
2.93623431473412e+38,151386.654479167
1.05910418664487e+38,140650.853640301
1.51172683206233e+38,133124.858127425
1.3307595518067e+38,131237.051701094
2.08005647197661e+38,136677.438456754
1.13175585312384e+38,130639.262418574
9.20937029328897e+37,110499.832468132
1.21879564977304e+37,129538.725077932
2.79079244598079e+38,159734.209162666
4.86335986161322e+37,110202.69279354
1.78758480105664e+38,111744.381341369
3.23458979388399e+37,110753.891379496
2.30520828217364e+38,113180.898304997
1.78899432916331e+38,138447.538571504
2.81938127915026e+38,146903.31931813
1.25407970928191e+37,128014.102971787
2.25125419365119e+38,140216.094442896
4.61466550228089e+37,150978.240348441
2.48765524525711e+38,136160.55387707
2.76205416969331e+38,134753.929111772
2.51650814141818e+38,110680.815573003
1.33446175286476e+38,138693.044947622
1.52045780272903e+37,128847.919462776
1.23647666187433e+38,146366.056854934
6.68429462753865e+37,145611.041063581
1.66595862025116e+38,191501.179070191
1.84045522939017e+38,117662.365839939
7.26556112494423e+37,158108.560377513
3.23208996542426e+38,99293.9824503128
1.12511518670101e+38,156708.249845236
1.31804936964993e+38,111817.993747479
2.28123949597211e+38,114268.860611434
6.87767887269991e+37,143651.837604827
5.08793195250068e+37,162417.791608414
1.5148045860863e+38,141323.661138084
8.76176164853055e+37,138005.952555101
2.24816342701851e+38,119607.097773384
3.22427064607788e+38,192087.495899043
2.65908254432884e+38,134051.91886552
1.55633365464779e+38,109297.757673596
1.67478393248702e+38,147725.72819556
2.00438705676498e+38,122400.26623742
1.97598458814281e+38,122433.285692065
2.12003663486313e+38,139959.362943814
1.52501487739862e+38,151025.366682235
1.93751363553478e+38,141689.736377639
3.03680057344948e+38,130799.213034899
3.31669208557986e+37,113481.127083845
2.171629406519e+38,137141.617708327
5.48971718752623e+37,113817.810442714
2.56011325473623e+38,104065.095954752
2.58508179479131e+38,111900.642589159
2.90708477996584e+37,106744.24582776
2.89761208501846e+38,142291.641336679
3.24710631355787e+38,142088.051323437
1.80737091888465e+37,146120.688909507
1.94388709223096e+37,143487.639414726
7.63562466779651e+37,78159.0606944184
2.80871351703737e+38,126707.947957967
6.43714443888635e+37,118716.670261357
1.85447910122461e+38,109622.57725165
1.37652552108507e+37,146288.673117713
2.42821360445179e+37,180671.491125405
2.17020801244655e+38,148185.918047477
2.95782375671344e+38,118741.956216523
8.79327986540369e+37,124626.348160228
1.57891469986446e+38,139762.46032348
2.40980458954144e+38,180872.454082562
5.35593587877027e+37,133719.271105409
2.42521622536087e+38,133434.149529176
6.05199822351507e+37,143273.183618607
1.80700024469663e+38,130977.634253784
1.38436483775533e+37,128052.404997317
3.38439449146705e+38,160756.670266646
1.1211124225834e+38,115737.791854458
9.8617430034568e+37,109043.498628375
6.02496864003149e+37,91635.3763660546
3.33826678557936e+38,155148.768077912
1.95692943910145e+38,155692.675003444
1.92447983408197e+38,117335.457251874
4.38538993181345e+37,124795.473698862
2.24991899533716e+38,140003.5911873
1.74645651748761e+38,152878.24540865
1.51542451121226e+38,120808.671996878
6.34700760340035e+37,160332.186358694
3.05263284098438e+38,140508.843170935
1.94690066064127e+38,119544.189941007
2.95680035350842e+38,147167.736697713
2.34373579375825e+38,146663.549560374
1.12396969564676e+37,89954.9866463329
1.82154423374304e+38,120710.825903501
1.026540599795e+38,102508.081391496
2.91771570168269e+38,114034.99726212
3.34862119856492e+38,123968.100048098
1.02273628306483e+38,136301.708677476
3.3750556547809e+38,120909.639973
3.123443727362e+38,122146.788950741
9.29584593352602e+37,130419.578800537
5.41661876680203e+37,155944.278414974
8.69406749854912e+37,133777.003135266
6.68173609982283e+37,130356.159046747
4.24960785354828e+37,82622.3516481993
1.37047371238523e+38,102692.924124631
1.77711992236325e+38,153050.195076526
3.31496076304482e+38,130740.258598114
1.8279702261496e+38,124498.958824243
2.8179216604715e+38,150848.35113626
3.1055889247265e+38,155689.782588419
2.34129147527594e+38,168149.298872032
1.81665535484182e+38,135111.415487772
1.34621662875992e+38,115004.187733744
2.90678247577974e+38,151180.9176701
2.69571478358947e+38,176022.844358435
5.52624121247907e+37,128256.046304527
1.40110913082061e+37,134812.356593107
1.67187847669146e+38,152265.55048258
1.02016183476311e+38,159286.980204833
1.89717328823283e+38,121024.950808324
3.98808645302582e+37,133863.405746546
3.20057617024397e+38,70147.6696891231
2.13291695041686e+38,144059.828176365
1.01525795970338e+38,117468.349814101
2.91033011720993e+38,137437.9344154
2.86197321651257e+38,126185.570105314
2.61996189043313e+38,119798.206527183
1.8836103136563e+38,111631.796427486
1.04169338065336e+38,127215.718697846
2.93896716607818e+38,182875.377162195
2.20395681247829e+38,141364.924184885
2.68372195190693e+38,127562.561254933
5.63652908322896e+36,121974.150767137
2.40553370921885e+38,129963.988260407
1.21819959555774e+38,143036.849846206
5.15729038122709e+36,177736.098214762
2.4482341597992e+38,119001.585178226
2.55992576482812e+38,116828.64406544
1.13106730480172e+38,128120.931350454
3.10008809899195e+38,119341.216969133
2.03458207162231e+38,137670.051991838
2.21643410273556e+38,116295.378122253
9.45772148200404e+37,135695.104673709
2.38409931022116e+38,134148.037974258
1.0619420535598e+38,151247.328075556
9.60007899987883e+37,162859.750750504
3.20657044318957e+38,140436.249493516
2.28779241762562e+38,131111.646443699
8.12843364272672e+37,127241.731101088
7.39203991234665e+37,137567.657620607
1.93839898285993e+38,146722.918925195
2.19626447301182e+38,175343.98328851
2.00379702873079e+38,130116.132465637
1.57945428788029e+37,115574.489642569
2.32718656117969e+38,98502.5413110163
8.1153707914791e+37,107915.10970534
6.16890227370592e+37,123325.664031272
3.31870520819036e+37,160100.452371365
3.03035028177723e+37,143296.873060141
1.44677350832757e+38,140212.964033808
1.32562536790864e+38,115550.770868475
2.52267214385613e+38,158741.944466258
1.06136968609471e+38,140921.524889946
2.40677659633234e+38,116270.917846527
1.92208245421732e+38,119804.970332309
2.53684445657729e+38,149999.121559522
4.52481725648857e+37,86047.4964524322
2.05146584593647e+38,140458.437723318
1.44040006909755e+38,155311.885069838
2.78868829547632e+38,138660.707023778
1.53328742713977e+38,73636.1025860182
2.74209238388481e+37,90518.8783461885
2.90417127619788e+38,160728.982346892
1.64652069447865e+38,154775.296608913
2.87906655656024e+38,147327.91115218
1.46598488192443e+37,136930.583039191
1.12084559767516e+38,130818.655669611
2.74000751608202e+37,157047.559162066
2.77651775840109e+38,116424.751238527
4.94359443476654e+37,132549.855692966
1.93459634993017e+38,161122.727800799
3.10171872220038e+38,177156.815516397
2.86780119590913e+38,179276.794873861
9.77415276829766e+37,135147.04263959
3.17787290537822e+38,124456.42733453
1.59461660106465e+38,101882.632047473
9.99686510537764e+36,121647.679142937
2.81459627917115e+38,127660.746677665
9.94177125015625e+37,116655.204426181
7.37265479951982e+37,119996.971833851
1.42054707912289e+38,139027.642902895
2.69879979842942e+38,121328.12943659
1.11630251247494e+38,115271.342813437
5.15125311976878e+37,118341.522767419
3.06210215871706e+38,124528.125741455
2.15394833038361e+38,151690.507083575
4.14135634149757e+37,183241.377288896
2.12771203451206e+38,125923.263400041
4.95166313346102e+37,119340.542519446
1.38444393689632e+38,117238.15317207
3.22751589020898e+38,133060.287837238
2.50652002381221e+38,155720.138934732
2.41598769486978e+38,140559.128180162
3.18375750545e+38,130678.543030162
3.36021720324343e+38,173572.820265883
3.78728797528169e+37,136205.078733599
2.92836305923988e+38,115213.969439674
1.96256856652252e+38,72427.7226750438
2.88728003218472e+38,128886.152760176
2.86687895798354e+38,165770.37132345
3.29883620593562e+38,92021.9139704209
1.09562692197534e+38,126931.428640754
9.36485353691148e+37,157372.364124454
1.71917504210413e+38,174015.103406317
2.74195382020194e+38,114735.814155026
2.42164593709169e+38,128192.984178317
1.04347617146751e+38,144899.779543114
6.94778158067142e+37,125559.244683629
8.8211220858619e+36,112614.546467863
1.60649968747489e+37,148744.643543535
1.62028534826676e+38,141397.390000244
1.2530012702644e+37,139839.644475453
3.32422699620454e+38,163993.072296272
1.52310395638981e+38,117450.264367855
2.11147483838473e+38,189100.386938494
3.07076569421548e+38,98538.8151038976
5.53780696944813e+37,142983.222034605
1.76557594269181e+38,148306.452380122
2.93329214830155e+38,121533.728861675
2.25371330640587e+38,145954.987076751
1.7879032330105e+38,87143.9761165114
1.12713384249172e+38,114385.2422927
2.4020116935311e+38,117797.300807822
1.85788419118635e+38,98461.619143643
2.77482000618636e+37,113635.463168262
2.65584801890799e+38,133239.827289368
3.19729185290979e+38,124047.698060909
3.28889852286381e+38,138552.287930878
2.14181628946768e+37,134290.203395705
1.3609269368726e+38,101168.081651907
2.29400227877595e+37,145501.412140954
7.10329207863471e+37,115206.550634433
1.37988234999453e+38,155508.089054649
6.55749398532005e+37,125145.832180298
1.08934795242235e+38,145508.102840343
2.90505537900817e+38,134478.605890039
1.47389044126373e+38,118081.585375541
2.75358842460984e+38,145444.676461564
8.84412973108305e+37,158777.261043577
1.12764070065751e+38,142369.041506153
1.50544292782553e+38,134892.458325579
6.52592364943644e+37,141129.537144505
1.68770094684484e+38,107230.976889517
4.30313203854212e+37,129669.942971409
1.71827361688888e+38,130815.945400264
2.33950175125008e+38,130577.13812697
1.56861869781368e+38,130382.894232203
2.80019740079222e+38,128671.448288096
2.84415659475605e+38,140701.559868507
1.7939886501492e+38,178071.246237335
3.00075314615025e+38,168113.050570967
2.65581180070092e+38,128671.829879533
3.77936622758106e+37,124971.849597262
1.58329013945467e+38,113985.406464015
5.38444867259313e+37,144710.576910944
3.32003184887447e+38,138019.672168787
3.08044431486264e+38,162941.344996078
3.68375152973473e+37,135611.110551975
1.12259413807435e+38,162390.797832936
4.63127636220094e+37,138389.537651435
2.74442786784122e+38,137038.861439406
2.92264811436124e+38,148913.935368909
9.06211277768334e+37,130126.644249551
1.58702491257721e+38,142008.480008016
1.83649171767594e+38,112662.274823665
1.66812856587488e+38,92629.2217951324
2.28126604332103e+38,136263.751656292
2.58264835268565e+38,96193.0092529724
2.99229838268321e+37,159769.688464049
2.54519896495399e+38,127666.874882953
7.73845621785529e+37,52376.9909057722
1.64191445474693e+38,124725.668882107
3.88007565297038e+37,141065.816141077
3.22539634814031e+38,116767.600349406
2.33705310732653e+38,127447.946265319
9.93112344107618e+37,125447.480590783
2.68505768722012e+38,127167.512031609
9.05470241531728e+37,133843.27987378
2.41755785234804e+38,96080.9706328318
2.34486545345113e+38,116852.948654593
1.53728959686022e+38,99806.8246610693
1.16552419862306e+38,133319.123709059
2.76424312390634e+38,143806.69540872
3.04528889952207e+38,110907.120121547
6.69863927839329e+37,144150.943526606
3.16283308198125e+38,161196.7532788
2.97431163516172e+38,150567.496574399
1.85428620518318e+38,127566.556947578
2.05390910117609e+38,132893.675480675
3.04820788373903e+38,151711.729821942
1.69612460157115e+38,105269.969290462
2.56115435059074e+38,115555.263902859
2.46881637343348e+38,156760.897188167
3.32099868110611e+38,115317.611129471
3.28329055677867e+38,169424.490336476
2.68825745766927e+38,147307.175688438
2.37047204288221e+37,131759.334605052
2.58923790456714e+38,104906.151803212
3.34965554623011e+38,139358.508772534
7.83723683377633e+36,128746.552545404
3.1114800086889e+38,142438.445347436
1.8926822915137e+38,136757.931730255
2.49021171436373e+38,116840.240498335
3.16207844263866e+38,122921.758848821
1.97566067756442e+38,143658.106720758
1.7440863517506e+38,115071.122253654
3.01284283478605e+37,126628.128784646
2.9360441424983e+38,173272.699881157
1.42898877413163e+38,112987.956199699
1.05773394221482e+38,115999.764784426
1.47280216100895e+38,117896.866096066
3.63097032596504e+37,133952.860755305
2.69196863263254e+38,132326.031666887
5.59935571782046e+37,133994.338775964
2.1888290363479e+38,95571.0440579172
1.5010757382328e+38,144542.018702634
3.24573535567037e+38,137539.391302014
2.97490038608612e+38,124309.283439813
2.70694502244497e+38,102753.18922515
1.58164942426306e+38,139288.056982449
2.56884906127975e+38,154525.154684179
3.02685443691026e+38,116466.466097766
4.43458179611127e+37,135387.570776364
2.64002464582294e+38,110947.765435274
1.18888415475043e+38,106940.986691917
2.07337735995942e+38,124368.168784346
6.89180712765384e+37,144979.342657948
1.81976731336582e+38,122916.728505059
1.21656654560031e+38,123502.170442031
1.62563301672561e+38,143632.82093436
2.5500453746108e+38,140549.529169291
2.46054177845748e+38,129354.897714344
1.35794374485352e+38,117835.887654725
2.702317178251e+37,117990.782657227
3.05074600468777e+37,154188.504788836
2.45943994269773e+38,141292.79776048
2.83604530693855e+38,156606.851107248
2.42703664695398e+38,90719.1866994331
5.14670864772034e+36,153192.034206138
2.91440352836802e+38,153127.038541939
5.28719879385515e+37,154802.959173144
2.85223493119045e+38,145289.67551807
4.36517705679805e+37,180768.876530285
9.44410488328561e+37,119071.486033941
1.91744859422832e+38,114427.133991942
2.94634804543572e+38,152904.885350317
1.99945184552419e+38,121791.802438382
7.75961031214456e+37,142705.553111803
2.48184452780368e+37,136458.251378392
1.34269289696985e+38,146176.280611818
4.80977875728449e+37,128350.983351456
2.35887078797322e+38,146389.316995593
3.19274140688411e+38,127293.191620616
2.16742697140417e+38,139746.606113422
2.94917997692052e+38,133450.605358945
5.13501639518568e+37,125976.360318871
3.08429838453252e+38,146973.084647317
3.63281468773047e+37,114697.101220276
7.66905325914775e+37,145668.291663417
6.06347485515049e+36,160972.680208969
2.54962618438759e+38,135533.726860891
2.99180658298345e+37,141317.890334985
7.08894504645806e+37,131129.224832284
1.03027809018604e+38,139306.29595862
1.26753596497285e+38,131257.166532694
2.91350014855797e+38,136858.713173318
3.07886066729349e+38,134398.457014158
2.83788889889031e+37,153859.877074818
8.49587899292152e+37,114323.328550983
2.14676375110068e+38,115041.090804387
2.08042530174363e+38,110260.064450741
3.48193577533091e+37,128166.903903715
1.98123173448311e+38,159310.054786181
1.34185054831805e+38,117856.744773787
2.07199491623839e+38,126714.562153134
2.82816307635841e+38,132801.499291684
1.88135340886851e+38,132487.180598351
6.25486772305903e+37,134081.323467241
5.34766293463709e+37,131568.478591671
1.87924017185118e+38,122866.011791625
7.25948526569519e+37,140177.653604927
2.76910898120402e+38,148534.786150223
2.66075343056596e+38,145000.678630446
2.41521324740551e+38,121418.758677899
2.83278403955534e+37,152774.799653335
6.55429094426179e+37,132469.131831071
3.00938215312848e+38,174840.370023617
2.98280141599837e+38,139681.671260084
2.14173814803521e+38,151998.128380724
2.65700075019246e+38,139036.62770164
2.112237659083e+38,150720.987740319
6.56035413265558e+37,147561.140185438
3.26147360882809e+38,131955.473438642
1.4296917651334e+38,139412.223357662
4.39317124577309e+37,132711.794425734
7.46353284783504e+37,141475.385309292
2.18773251406316e+38,148571.98633142
1.55516842814404e+38,153502.484619936
1.77051683641561e+38,141171.186440933
7.63997509831889e+36,92255.4950863803
2.67248495442887e+38,122853.675650985
9.72662737452293e+37,153765.064039261
2.01432061672704e+38,132871.104998509
2.00694715587963e+38,129149.672346394
9.78614129903908e+37,139379.664833122
1.19973247052636e+38,123672.53737301
1.83091630904565e+38,115726.402846201
1.79621870663287e+38,122903.033310827
1.83210304461858e+38,89840.0262933492
1.19845006235298e+38,132538.997645282
1.92372833256996e+37,144933.744673859
3.69658252660377e+37,108046.307253039
2.46675059098786e+38,75205.4967898018
1.11760001278226e+38,146603.166615052
9.28236155721558e+36,145768.912511673
1.3357332671324e+38,148207.897930546
2.91034174450201e+38,109216.16637892
4.36477372679788e+37,128652.529341434
3.34239076640118e+38,147927.771993912
2.8151714540086e+38,138884.113867521
1.34483309628315e+38,145424.645343886
2.20920229273701e+38,99158.0814462779
2.68525663646336e+38,72372.7791477827
2.95131157564367e+38,139181.712541143
1.91733270403329e+38,117398.644364737
1.15673726764345e+37,104991.279312349
2.05557729575562e+37,91832.0951232339
9.86609621976174e+37,143122.01008416
2.00798666195292e+38,135865.020873336
7.94041242907741e+37,111696.741113787
4.57119216024165e+36,93162.6742169682
4.32087627326384e+37,151547.719967182
4.82467229977817e+37,111817.592644998
2.6015862742892e+38,113009.152326816
1.50897971051729e+38,124131.925913849
1.20036989085174e+38,136263.634900136
1.40489539276422e+37,126767.744831462
1.88081609068108e+38,133439.361791594
2.98387954928812e+38,114239.245448968
3.2032612282734e+38,127442.491528181
1.979161726778e+38,126344.436078036
2.47461415656509e+38,149896.079724877
1.81541089633487e+38,162336.154153501
2.58096915080133e+38,143691.748621391
3.22207886774107e+37,115497.111851516
1.99885280362395e+38,148182.041620923
6.00174789638009e+37,125022.396908695
3.23917278953344e+38,110340.458233627
2.12861412081914e+38,92638.1997309573
5.91532333601357e+37,181144.052933579
1.86432590354258e+37,136022.595120233
1.53491663494921e+38,139187.2754674
6.33199460704785e+36,137851.74039064
2.25807928308528e+38,117445.418991109
2.99178987071615e+37,119077.579614166
6.33464769302438e+37,123579.704200845
1.10712950060906e+37,116557.772717923
1.93393863492784e+38,124317.301685658
1.05292279281799e+37,134823.5322709
2.53963438681556e+37,137841.16111466
2.97288835544711e+38,144054.737423459
1.08376734797468e+38,114464.360687283
3.39127733279949e+38,179400.771984885
2.39286099738198e+38,128125.554375964
2.34629257099299e+38,152536.437283615
1.51950816384893e+38,125367.105358297
2.0345509562709e+38,148272.204059369
2.42943623253053e+37,83456.6443730214
1.53185164516325e+38,116863.758971111
3.02961196082409e+38,142711.363747533
1.30013606368934e+37,126327.373325422
9.7276113500768e+36,119839.336648388
2.18923121623469e+38,136771.027972571
7.21403680529188e+37,142362.915660115
2.27536275155258e+38,123031.503281963
7.46631424189431e+37,155396.256126699
2.09887763539305e+38,123852.901683056
2.01296003669509e+38,112847.963698907
2.80340030317558e+38,136766.425650947
2.27182373899063e+38,128576.759884464
2.96320832209355e+38,140072.948813521
2.36794142058126e+38,108912.625150409
2.07417502449797e+38,134599.325344452
2.00635391838257e+38,135335.23843756
2.92207053199966e+38,75057.304101068
3.1904397859034e+38,119397.61605968
9.47408747188237e+37,116186.955181382
2.73950308716281e+38,131785.037460936
1.18430188855394e+38,157464.51033031
3.05608693096324e+38,146328.182218414
3.50648969545731e+36,111294.168374571
5.51512984183762e+37,129603.209232157
1.97501683055535e+38,108257.111287493
2.77078069685285e+38,103520.082049898
4.0594709415038e+37,143116.022160788
1.98482099750491e+38,150286.407478391
3.66003466914506e+37,143724.940616037
2.00074583856543e+38,66947.0843792727
2.13339258189339e+38,136105.997004303
1.55349363058504e+38,103608.773959897
4.67477520466769e+37,127894.755637445
5.06716556599412e+37,108168.196639295
7.29139351891167e+37,114318.536098569
6.99916191265965e+37,132057.920397057
1.50923206224549e+38,126800.506589116
1.50502196163176e+38,119945.177787944
2.66868786616932e+38,140656.240874507
2.91558642552548e+38,149898.971694618
2.30631630519486e+38,134443.393725837
5.01335950766687e+37,113513.697665002
2.14741093392569e+38,121468.718547417
2.50849671278098e+37,102594.94673753
4.58808098952129e+37,126264.550610193
2.20175678507235e+37,140995.668864443
2.43587526058289e+38,126310.739967661
3.18231201264074e+38,136620.656545434
2.9693746986348e+38,119128.874268029
3.58425831915163e+37,144898.823076629
2.29103379227116e+38,124149.045898241
2.29792339841569e+38,127532.682568464
6.94628562782519e+37,155113.471951479
2.6692237981632e+38,135299.461187557
1.95310409003109e+38,111929.652722988
5.73263592478764e+37,160332.005408102
1.81246752727062e+38,138657.530977725
3.34819808749778e+38,135654.120424982
2.76302260151197e+38,146966.828248636
9.08408956157156e+37,136825.110317937
1.16257795767799e+37,59299.7512876461
1.39825927861633e+38,145048.737342442
8.45748656516142e+37,123791.994043966
2.43052973401661e+38,151781.257686299
2.85873972694483e+38,129317.550575824
1.06517791197961e+38,141759.312161716
2.2849741495e+38,108001.871644198
1.25228116055594e+38,127355.289502279
2.07840835063662e+37,156708.249845236
1.12709552320445e+38,58801.5094480546
1.8374249229414e+38,145874.945602223
2.03536772308908e+38,131411.646661855
3.22611342453143e+38,117025.829104772
8.89883950950294e+37,105190.932001339
2.76828495269664e+38,128696.178784412
7.41531790621786e+37,128939.60970877
2.13446352148484e+38,128776.479165097
7.64432714635181e+37,127781.48698944
7.58050821400785e+36,123796.383746733
2.12721900713499e+38,154420.394047719
2.64703530781563e+37,126125.548136133
2.00648041775716e+38,134222.72956444
3.08317272222532e+37,151731.35867122
1.35264009557865e+37,124290.540125765
3.1765632590667e+38,122017.869870278
8.61478966387308e+37,132346.096135833
1.37045235415633e+38,132336.502042878
3.06266411321883e+37,129588.945569921
2.04642769596555e+38,154695.900937285
1.96629593824487e+38,141383.272101521
2.52968471742795e+38,137925.15823062
1.55985564987962e+38,165440.704572404
3.21229340365586e+38,140111.664483333
8.53320435439416e+37,102939.123543345
1.21601298595044e+38,124004.418154613
1.41969937854219e+38,125301.37908173
1.83115676680604e+38,122767.421344966
2.33035686306422e+38,152748.713849208
2.50776860301238e+38,152551.110567031
1.58065836394775e+38,127590.059429316
2.2237691777616e+38,133328.488858505
2.57778730676424e+38,142778.400841469
1.23131251467031e+38,133415.241589549
4.46243246107136e+37,141125.323480788
2.94798430161976e+38,149488.034377126
9.49857745935642e+37,137258.780703526
1.79715782027793e+38,101761.634623706
1.5447510714553e+38,161121.547318611
2.93748616607762e+38,159373.955582398
1.15002398648313e+38,119848.091577661
2.07304458913722e+38,100120.99643178
3.84107049339656e+37,91760.5923044656
2.21537515948952e+38,133983.662370463
2.85798609222852e+38,115873.471709643
1.24733064416387e+38,159390.764993133
9.3074262848005e+37,113337.959779887
1.01588840984732e+37,141475.385309292
2.05999483499017e+38,157249.715824092
1.77166640878177e+37,129433.325930493
7.13533217466453e+37,147570.183571962
9.54705570532707e+37,146551.929057006
2.91251234099105e+38,89330.70822964
8.98429545554733e+37,150405.96871328
1.51903787068704e+38,149135.905515757
3.20480364151402e+38,135120.600724616
9.95264161585226e+37,108607.224014987
1.16667000779811e+38,147106.606944675
1.38591068437978e+38,91627.9130924799
9.00316587805376e+37,123616.299030238
3.17619385304312e+38,140031.953351708
2.99362328139835e+38,99445.1194391939
7.79200733036068e+37,184553.472623274
2.5950782715111e+38,161955.01910653
2.282033745938e+38,136521.83840843
2.39473554239778e+38,118192.792299763
2.0088666347969e+38,121667.525774968
4.55514813651544e+37,135965.171966971
4.30285909054748e+37,93089.9114441419
5.14059327038922e+37,132106.949653348
1.13377436642666e+37,152282.411187364
1.75101063157229e+38,113320.676367982
2.72939057418481e+38,115332.893161357
4.47425804414652e+37,164408.867917238
2.79340528561117e+38,118492.007038423
1.68882611234648e+38,135888.151878569
4.91235494419332e+37,85142.4655528986
9.63717858289261e+37,130805.54788834
1.38862489420865e+38,114616.048094555
2.56574642018866e+38,104093.955660962
4.76238155987063e+37,80709.0780925766
1.57531175514575e+38,143487.58801723
3.21156593080196e+38,154883.853174486
1.32207107067989e+37,117343.228703003
1.67034335209558e+38,142512.29550217
2.99360637947052e+38,150180.173692475
8.79788595597402e+36,140921.172553164
1.11009241851823e+38,127553.690324813
2.83816216951147e+37,143304.820028117
1.89631648190245e+38,149020.265268566
9.87255463202048e+37,116260.220940357
1.80133414509282e+38,143724.940616037
2.20781653827202e+38,98245.0136435652
3.11117242639027e+38,137654.123098361
2.72806726946179e+38,145997.250609029
6.68860243764048e+37,121885.73354637
5.81537787657789e+37,147266.045394043
2.53026816866542e+38,138285.793781271
6.87472594290612e+36,158608.772528485
1.23858276719031e+38,128079.900584337
2.97796192674375e+38,133450.513322823
2.33505886073321e+38,133338.052146412
2.28413342951262e+38,122316.431903015
2.92954097182663e+38,112599.572267537
1.73728577019384e+38,129345.865265553
5.22287047976112e+37,125184.09250544
1.98568469371155e+38,93256.1751454286
3.3174618679645e+38,137400.65990584
1.42550284372172e+38,165772.343839036
3.33584427084762e+38,97202.0384738785
8.29234968813719e+37,130921.120748763
1.61370869377945e+37,110407.949542442
2.11834756379617e+37,138881.168617693
5.84055094077887e+37,99261.8041802076
1.22278052736141e+38,148516.350541632
2.84725876994228e+38,150081.362154193
1.82144261066271e+38,130190.715441843
1.76354863679691e+38,124844.235038935
1.10921230966576e+38,131163.687603489
1.37856646985877e+38,117337.695250828
3.03306760611407e+38,164002.928307374
9.50157523306365e+36,145047.19860726
2.8210651443307e+38,122963.996191942
9.55573084322054e+37,126273.479479357
1.46463244480944e+38,118660.477056561
2.59256778483811e+37,134260.719992906
1.24368770569134e+38,170502.840839288
1.01551277605537e+38,172261.402874343
2.02731574995438e+38,169034.707352587
4.37135221412485e+37,116689.451987682
1.56879828525763e+38,127119.355803119
2.91962576773717e+38,131638.261934679
1.81931784637887e+38,137380.499320702
2.47813505182616e+38,168829.228347949
1.87708978799625e+38,141686.805359405
3.25850875276023e+38,155861.261665714
6.98769274131529e+37,175006.712487025
2.04116494389113e+38,104320.49219529
3.32218581761727e+38,93459.4801004797
3.85013014450005e+37,162142.788408147
1.41285570421258e+38,99509.3603566275
1.54759800887543e+37,71740.9629516054
1.44729010167372e+38,132518.856447592
4.08825627071093e+37,139543.905433239
1.19716985117022e+38,119357.96618461
1.94248576362205e+38,140728.70472637
1.2388561351594e+38,159749.801904957
1.76705315087551e+38,109860.447924035
9.8065860422691e+37,112190.908439811
1.68038089295136e+38,135418.866151958
8.57502277050747e+37,120594.955359527
3.71826226949118e+37,87354.7089377503
3.36412594405961e+38,127432.293607061
2.21631387232952e+38,115449.440815207
1.40762275096133e+38,152550.336881339
2.11160757892526e+38,166742.565824209
1.3528038896618e+38,118673.481233376
1.48061008116066e+38,125418.513596822
6.61260811196307e+37,103688.427006188
3.15892664273907e+38,125830.269946686
2.25719344255842e+38,165846.687154212
1.56542946869721e+38,116843.195096243
2.02663794927778e+38,139994.952510002
1.07184610811325e+38,149081.0610893
2.6747099087367e+38,150450.778795058
1.16256624493755e+38,152830.613511728
3.25425044586682e+38,152428.915182519
3.211229960338e+38,143543.598535479
1.21089809246665e+38,133046.440979089
1.89737112980391e+37,143947.766969614
1.84016509672805e+38,132019.797396536
2.27900341357498e+38,144779.933048411
1.10824206342116e+38,109419.823883447
1.92183683956991e+38,140798.466325417
8.61906422889303e+37,123259.404504465
8.71120544003948e+37,138967.438382624
2.5588457694092e+38,164412.868475469
1.36506016850645e+38,139975.360005879
6.95633993261907e+37,99517.2744786487
2.38528890702157e+38,141404.610740763
2.42800175206634e+38,92367.2211293693
7.00918431448736e+37,134906.892065591
5.33445066352755e+37,96338.6180733662
1.64013762557923e+38,142597.79996761
3.21513609387233e+38,113345.915064608
1.15582346674664e+38,141458.621793659
7.87905486160294e+37,144495.947621296
2.86803821748828e+38,144857.829013425
